%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7
1552596320257859060,132,1552596320257229089,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.22686306635,1.43726319807,-1.4371554886,-4.22041124997e-05,1.43717578538,-8.14156205582e-05,0.0,0.0
1552596320358205452,133,1552596320357665061,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.234132133301,1.48331548231,-1.48320432164,-4.35564018974e-05,1.48322526876,-8.40243113698e-05,0.0,0.0
1552596320458448985,134,1552596320457914113,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.239925848922,1.52002085871,-1.51990694732,-4.4634226639e-05,1.51992841278,-8.61035345779e-05,0.0,0.0
1552596320558314640,135,1552596320557642936,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.242502755602,1.53634653567,-1.53623140083,-4.51136174062e-05,1.53625309684,-8.70283235259e-05,0.0,0.0
1552596320658449238,136,1552596320657958030,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.245051919384,1.5524964509,-1.55238010577,-4.55878470672e-05,1.55240202985,-8.79431562247e-05,0.0,0.0
1552596320759207420,137,1552596320757572889,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247628801323,1.56882197112,-1.56870440254,-4.60672332317e-05,1.56872655717,-8.88679362937e-05,0.0,0.0
1552596320858594584,138,1552596320857709884,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596320957788054,139,1552596320957108020,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321059067086,140,1552596321058270931,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321159826598,141,1552596321158045053,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321258397901,142,1552596321257867097,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321358077562,143,1552596321357526063,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321458092205,144,1552596321457242965,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321558915330,145,1552596321558084964,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321658481201,146,1552596321657772064,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321758307794,147,1552596321757455110,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321857742594,148,1552596321857180118,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596321959079649,149,1552596321957930088,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596322058147609,150,1552596322057622909,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596322158052280,151,1552596322157382011,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596322257870046,152,1552596322257414102,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945974647,1.5708313839,-1.57071366474,-4.61262380704e-05,1.57073584774,-8.89817620628e-05,0.0,0.0
1552596322370852102,153,1552596322357151031,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247945975091,1.57083193553,-1.57071829292,-4.20454771422e-05,1.57073584786,-8.89817620628e-05,0.0,0.0
1552596322457979548,154,1552596322457464933,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247948162208,1.57355008066,-1.59352365394,0.0200659048938,1.57073643965,-8.89817620628e-05,0.0,0.0
1552596322558034148,155,1552596322557535886,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247950324373,1.57623721612,-1.61606884239,0.0399444558263,1.57073702468,-8.89817620628e-05,0.0,0.0
1552596322665359628,156,1552596322664556980,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247952497937,1.57893851854,-1.63873289232,0.0599278093422,1.5707376128,-8.89817620628e-05,0.0,0.0
1552596322758590169,157,1552596322757978916,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247954664369,1.5816309568,-1.66132257149,0.0798455886397,1.57073819898,-8.89817620628e-05,0.0,0.0
1552596322858683649,158,1552596322857884883,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247957927154,1.58568594046,-1.69534406842,0.109843034037,1.57073908182,-8.89817620628e-05,0.0,0.0
1552596322957603955,159,1552596322957068920,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247963224371,1.59226931463,-1.75057887647,0.158544687041,1.57074051512,-8.89817620628e-05,0.0,0.0
1552596323057593809,160,1552596323057105064,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247969239896,1.59974539944,-1.81330356734,0.213850321985,1.57074214279,-8.89817620628e-05,0.0,0.0
1552596323158525026,161,1552596323157941102,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247976101744,1.6082732928,-1.88485297963,0.276936893176,1.57074399945,-8.89817620628e-05,0.0,0.0
1552596323257984684,162,1552596323257589101,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247984209155,1.61834917062,-1.96939005181,0.351474948097,1.57074619313,-8.89817620628e-05,0.0,0.0
1552596323373331200,163,1552596323363776922,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.247992924309,1.62918035113,-2.0602641479,0.431600485801,1.57074855125,-8.89817620628e-05,0.0,0.0
1552596323458333375,164,1552596323457657098,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.24800159701,1.63995877053,-2.15069557581,0.511335713977,1.57075089789,-8.89817620628e-05,0.0,0.0
1552596323558082740,165,1552596323557463884,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248008773467,1.64887766032,-2.22552546591,0.577314749137,1.57075283968,-8.89817620628e-05,0.0,0.0
1552596323668392571,166,1552596323667507886,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248021036534,1.66411818102,-2.35339412626,0.690059146145,1.57075615778,-8.89817620628e-05,0.0,0.0
1552596323757764603,167,1552596323757087945,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248021036534,1.66411818102,-2.35339412626,0.690059146145,1.57075615778,-8.89817620628e-05,0.0,0.0
1552596323857940854,168,1552596323857099056,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248026247685,1.67059459094,-2.40773149939,0.737969512543,1.5707575678,-8.89817620628e-05,0.0,0.0
1552596323959128793,169,1552596323957880973,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248028653169,1.6735841225,-2.43281380489,0.760085091147,1.57075821867,-8.89817620628e-05,0.0,0.0
1552596324058360459,170,1552596324057809114,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248030818894,1.67627568286,-2.45539611848,0.779996376069,1.57075880467,-8.89817620628e-05,0.0,0.0
1552596324160255853,171,1552596324157319068,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248033002042,1.6789888953,-2.47816009398,0.80006783599,1.57075939538,-8.89817620628e-05,0.0,0.0
1552596324258558385,172,1552596324257458925,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248035155919,1.68166573117,-2.50061886841,0.819870193915,1.57075997817,-8.89817620628e-05,0.0,0.0
1552596324358387908,173,1552596324357788085,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736427,1.68362998324,-2.51709903244,0.834401089534,1.57076040582,-8.89817620628e-05,0.0,0.0
1552596324458970622,174,1552596324457784891,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736427,1.68362998324,-2.51709903244,0.834401089534,1.57076040582,-8.89817620628e-05,0.0,0.0
1552596324558108375,175,1552596324557367086,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736427,1.68362998324,-2.51709903244,0.834401089534,1.57076040582,-8.89817620628e-05,0.0,0.0
1552596324669413116,176,1552596324657326936,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736427,1.68362998324,-2.51709903244,0.834401089534,1.57076040582,-8.89817620628e-05,0.0,0.0
1552596324757880122,177,1552596324757320880,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736427,1.68362998324,-2.51709903244,0.834401089534,1.57076040582,-8.89817620628e-05,0.0,0.0
1552596324857889077,178,1552596324857199907,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736427,1.68362998324,-2.51709903244,0.834401089534,1.57076040582,-8.89817620628e-05,0.0,0.0
1552596324958507099,179,1552596324957663059,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736427,1.68362998324,-2.51709903244,0.834401089534,1.57076040582,-8.89817620628e-05,0.0,0.0
1552596325058778855,180,1552596325058312892,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036736303,1.68362998314,-2.51709903223,0.83440108936,1.57075479246,-8.89816329665e-05,0.0,0.0
1552596325158151090,181,1552596325157604932,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248036120421,1.68362948025,-2.51709799815,0.834400217351,1.54276902772,-8.83380150044e-05,0.0,0.0
1552596325258506273,182,1552596325257374048,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248035515636,1.68362898642,-2.51709698269,0.834399361053,1.51528747225,-8.77059928714e-05,0.0,0.0
1552596325358065445,183,1552596325357534885,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248034903742,1.68362848679,-2.51709595531,0.834398494692,1.48748293207,-8.70665427204e-05,0.0,0.0
1552596325459063855,184,1552596325457736015,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248034294829,1.68362798959,-2.51709493292,0.834397632549,1.45981381353,-8.64302070031e-05,0.0,0.0
1552596325558341485,185,1552596325557579040,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.24803368524,1.68362749184,-2.5170939094,0.83439676945,1.43211397858,-8.5793164868e-05,0.0,0.0
1552596325658398252,186,1552596325657927036,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248032790152,1.68362676097,-2.51709240652,0.834395502122,1.39144105383,-8.48577669905e-05,0.0,0.0
1552596325758911620,187,1552596325758081912,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248031305365,1.68362554859,-2.51708991352,0.834393399857,1.32397209406,-8.33061126123e-05,0.0,0.0
1552596325857737296,188,1552596325857053995,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248029828555,1.68362434273,-2.51708743391,0.834391308886,1.25686560199,-8.17627942835e-05,0.0,0.0
1552596325958306331,189,1552596325957834959,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248027938483,1.68362279942,-2.51708426042,0.834388632789,1.17098042253,-7.97876028e-05,0.0,0.0
1552596326057857481,190,1552596326057372093,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248025990454,1.68362120879,-2.51708098962,0.834385874634,1.08246168191,-7.77518445505e-05,0.0,0.0
1552596326157934524,191,1552596326157474994,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248023792829,1.68361941435,-2.51707729974,0.834382763082,0.982601253518,-7.54552496207e-05,0.0,0.0
1552596326258725361,192,1552596326257905960,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248021586991,1.68361761321,-2.51707359606,0.834379639902,0.882367602509,-7.31500712991e-05,0.0,0.0
1552596326358572059,193,1552596326357903003,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248019393448,1.6836158221,-2.51706991304,0.834376534131,0.782692678754,-7.08577426139e-05,0.0,0.0
1552596326458274470,194,1552596326457314968,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248017174559,1.6836140103,-2.51706618745,0.834373392472,0.681866003002,-6.85389258808e-05,0.0,0.0
1552596326559322405,195,1552596326558084011,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248014971264,1.68361221124,-2.51706248805,0.834370272893,0.581747930952,-6.62364056497e-05,0.0,0.0
1552596326658623134,196,1552596326657932043,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248012790822,1.68361043083,-2.51705882702,0.834367185669,0.482668266565,-6.39577667679e-05,0.0,0.0
1552596326758927709,197,1552596326758042097,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248010850241,1.68360884628,-2.51705556872,0.834364438059,0.394487970195,-6.19297920755e-05,0.0,0.0
1552596326858102703,198,1552596326857412099,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248008981976,1.68360732078,-2.51705243185,0.83436179284,0.309593728179,-5.99773902189e-05,0.0,0.0
1552596326958171698,199,1552596326957520961,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248007508925,1.68360611798,-2.51704995855,0.83435970719,0.242658041142,-5.84380000726e-05,0.0,0.0
1552596327057902656,200,1552596327057130098,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248006031137,1.68360491131,-2.5170474773,0.834357614834,0.175507113453,-5.68936598114e-05,0.0,0.0
1552596327158457730,201,1552596327157860040,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248005184451,1.68360421997,-2.51704605569,0.834356416037,0.13703356992,-5.60088434088e-05,0.0,0.0
1552596327258142089,202,1552596327257682085,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.24800457138,1.68360371937,-2.51704502632,0.834355548008,0.109175517206,-5.53681625741e-05,0.0,0.0
1552596327358293070,203,1552596327357589960,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248003964459,1.6836032238,-2.51704400728,0.834354688687,0.0815969181134,-5.47339086272e-05,0.0,0.0
1552596327457702246,204,1552596327457078933,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248003355666,1.6836027267,-2.5170429851,0.834353826715,0.0539332677502,-5.40976986671e-05,0.0,0.0
1552596327558553054,205,1552596327557871103,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.248002739498,1.68360222358,-2.51704195053,0.834352954301,0.0259344866503,-5.34537813541e-05,0.0,0.0
1552596327657824628,206,1552596327657078027,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.24800217029,1.6836017588,-2.51704099482,0.834352148377,6.95996789262e-05,-5.28589394409e-05,0.0,0.0
1552596327758780329,207,1552596327757924079,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.24800217029,1.6836017588,-2.51704099482,0.834352148377,6.95996789262e-05,-5.28589394409e-05,0.0,0.0
1552596327858517578,208,1552596327857482910,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.24800217029,1.6836017588,-2.51704099482,0.834352148377,6.95996789262e-05,-5.28589394409e-05,0.0,0.0
1552596327958984187,209,1552596327957886934,,j_shou_yaw,j_shou_pitch,j_prox_pitch,j_dist_pitch,j_hand_yaw,j_scoop_yaw,j_ant_pan,j_ant_tilt,0.24800217029,1.6836017588,-2.51704099482,0.834352148377,6.95996789262e-05,-5.28589394409e-05,0.0,0.0
