60.01,25.141,0
61.01,25.143,0
62.01,25.157,0
63.01,25.167,0
64.01,25.177,0
65.01,25.183,0
66.01,25.19,0
67.01,25.191,0
68.01,25.194,0
69.01,25.196,0
70.01,25.198,0
71.01,25.199,0
72.01,25.202,0
73.01,25.202,0
74.01,25.202,0
75.01,25.203,0
76.01,25.203,0
77.01,25.204,0
78.01,25.204,0
79.01,25.204,0
80.01,25.207,0
81.01,25.207,0
82.01,25.207,0
83.01,25.207,0
84.01,25.208,0
85.01,25.21,0
86.01,25.21,0
87.01,25.21,0
88.01,25.21,0
89.01,25.21,0
90.01,25.209,0
91.01,25.209,0
92.01,25.21,0
93.01,25.21,0
94.01,25.209,0
95.01,25.21,0
96.01,25.209,0
97.01,25.209,0
98.01,25.21,0
99.01,25.21,0
100.01,25.209,0
101.01,25.21,0
102.01,25.21,0
103.01,25.21,0
104.01,25.21,0
105.01,25.209,0
106.01,25.208,0
107.01,25.209,0
108.01,25.209,0
109.01,25.209,0
110.01,25.208,0
111.01,25.209,0
112.01,25.209,0
113.01,25.21,0
114.01,25.208,0
115.01,25.209,0
116.01,25.209,0
117.01,25.209,0
118.01,25.21,0
119.01,25.207,0
120.01,25.209,0
121.01,25.208,0
122.01,25.208,0
123.01,25.209,0
124.01,25.208,0
125.01,25.21,0
126.01,25.21,0
127.01,25.208,0
128.01,25.209,0
129.01,25.208,0
130.01,25.209,0
131.01,25.209,0
132.01,25.208,0
133.01,25.209,0
134.01,25.208,0
135.01,25.208,0
136.01,25.209,0
137.01,25.208,0
138.01,25.209,0
139.01,25.208,0
140.01,25.208,0
141.01,25.207,0
142.01,25.208,0
143.01,25.208,0
144.01,25.209,0
145.01,25.208,0
146.01,25.207,0
147.01,25.207,0
148.01,25.208,0
149.01,25.207,0
150.01,25.207,0
151.01,25.207,0
152.01,25.208,0
153.01,25.207,0
154.01,25.207,0
155.01,25.207,0
156.01,25.207,0
157.01,25.207,0
158.01,25.207,0
159.01,25.207,0
160.01,25.207,0
161.01,25.207,0
162.01,25.206,0
163.01,25.207,0
164.01,25.207,0
165.01,25.206,0
166.01,25.206,0
167.01,25.206,0
168.01,25.206,0
169.01,25.206,0
170.01,25.207,0
171.01,25.206,0
172.01,25.206,0
173.01,25.206,0
174.01,25.205,0
175.01,25.206,0
176.01,25.207,0
177.01,25.206,0
178.01,25.204,0
179.01,25.204,0
180.01,25.204,0
181.01,25.204,0
182.01,25.204,0
183.01,25.204,0
184.01,25.204,0
185.01,25.205,0
186.01,25.204,0
187.01,25.204,0
188.01,25.203,0
189.01,25.203,0
190.01,25.203,0
191.01,25.204,0
192.01,25.203,0
193.01,25.203,0
194.01,25.202,0
195.01,25.203,0
196.01,25.202,0
197.01,25.203,0
198.01,25.203,0
199.01,25.202,0
200.01,25.202,0
201.01,25.202,0
202.01,25.202,0
203.01,25.201,0
204.01,25.201,0
205.01,25.201,0
206.01,25.2,0
207.01,25.201,0
208.01,25.201,0
209.01,25.201,0
210.01,25.202,0
211.01,25.201,0
212.01,25.2,0
213.01,25.199,0
214.01,25.2,0
215.01,25.199,0
216.01,25.2,0
217.01,25.2,0
218.01,25.2,0
219.01,25.2,0
220.01,25.199,0
221.01,25.2,0
222.01,25.2,0
223.01,25.2,0
224.01,25.201,0
225.01,25.2,0
226.01,25.201,0
227.01,25.199,0
228.01,25.199,0
229.01,25.2,0
230.01,25.2,0
231.01,25.199,0
232.01,25.201,0
233.01,25.2,0
234.01,25.2,0
235.01,25.2,0
236.01,25.2,0
237.01,25.201,0
238.01,25.2,0
239.01,25.2,0
240.01,25.2,0
241.01,25.2,0
242.01,25.201,0
243.01,25.2,0
244.01,25.2,0
245.01,25.2,0
246.01,25.2,0
247.01,25.201,0
248.01,25.2,0
249.01,25.2,0
250.01,25.2,0
251.01,25.201,0
252.01,25.2,0
253.01,25.2,0
254.01,25.2,0
255.01,25.2,0
256.01,25.2,0
257.01,25.201,0
258.01,25.2,0
259.01,25.2,0
260.01,25.2,0
261.01,25.2,0
262.01,25.2,0
263.01,25.199,0
264.01,25.199,0
265.01,25.199,0
266.01,25.2,0
267.01,25.199,0
268.01,25.2,0
269.01,25.2,0
270.01,25.199,0
271.01,25.201,0
272.01,25.2,0
273.01,25.2,0
274.01,25.2,0
275.01,25.199,0
276.01,25.2,0
277.01,25.201,0
278.01,25.199,0
279.01,25.201,0
280.01,25.2,0
281.01,25.2,0
282.01,25.2,0
283.01,25.201,0
284.01,25.2,0
285.01,25.201,0
286.01,25.201,0
287.01,25.2,0
288.01,25.199,0
289.01,25.199,0
290.01,25.199,0
291.01,25.2,0
292.01,25.2,0
293.01,25.2,0
294.01,25.2,0
295.01,25.2,0
296.01,25.2,0
297.01,25.2,0
298.01,25.199,0
299.01,25.2,0
300.01,25.199,0
301.01,25.199,0
302.01,25.199,0
303.01,25.2,0
304.01,25.201,0
305.01,25.2,0
306.01,25.2,0
307.01,25.199,0
308.01,25.2,0
309.01,25.199,0
310.01,25.199,0
311.01,25.2,0
312.01,25.201,0
313.01,25.2,0
314.01,25.2,0
315.01,25.199,0
316.01,25.199,0
317.01,25.201,0
318.01,25.2,0
319.01,25.2,0
320.01,25.2,0
321.01,25.2,0
322.01,25.2,0
323.01,25.201,0
324.01,25.2,0
325.01,25.2,0
326.01,25.2,0
327.01,25.2,0
328.01,25.199,0
329.01,25.2,0
330.01,25.2,0
331.01,25.201,0
332.01,25.199,0
333.01,25.199,0
334.01,25.2,0
335.01,25.2,0
336.01,25.199,0
337.01,25.2,0
338.01,25.199,0
339.01,25.2,0
340.01,25.2,0
341.01,25.201,0
342.01,25.199,0
343.01,25.2,0
344.01,25.2,0
345.01,25.199,0
346.01,25.2,0
347.01,25.199,0
348.01,25.199,0
349.01,25.199,0
350.01,25.199,0
351.01,25.201,0
352.01,25.2,0
353.01,25.2,0
354.01,25.201,0
355.01,25.2,0
356.01,25.2,0
357.01,25.2,0
358.01,25.2,0
359.01,25.2,0
360.01,25.199,0
361.01,25.2,0
362.01,25.199,0
363.01,25.199,0
364.01,25.2,0
365.01,25.2,0
366.01,25.2,0
367.01,25.2,0
368.01,25.199,0
369.01,25.2,0
370.01,25.199,0
371.01,25.2,0
372.01,25.2,0
373.01,25.199,0
374.01,25.201,0
375.01,25.199,0
376.01,25.2,0
377.01,25.199,0
378.01,25.2,0
379.01,25.2,0
380.01,25.2,0
381.01,25.2,0
382.01,25.2,0
383.01,25.2,0
384.01,25.199,0
385.01,25.2,0
386.01,25.199,0
387.01,25.199,0
388.01,25.199,0
389.01,25.199,0
390.01,25.2,0
391.01,25.201,0
392.01,25.199,0
393.01,25.2,0
394.01,25.2,0
395.01,25.2,0
396.01,25.2,0
397.01,25.2,0
398.01,25.2,0
399.01,25.2,0
400.01,25.2,0
401.01,25.2,0
402.01,25.201,0
403.01,25.2,0
404.01,25.199,0
405.01,25.201,0
406.01,25.199,0
407.01,25.199,0
408.01,25.201,0
409.01,25.201,0
410.01,25.2,0
411.01,25.2,0
412.01,25.201,0
413.01,25.2,0
414.01,25.2,0
415.01,25.2,0
416.01,25.2,0
417.01,25.201,0
418.01,25.199,0
419.01,25.201,0
420.01,25.199,0
421.01,25.199,0
422.01,25.199,0
423.01,25.199,0
424.01,25.199,0
425.01,25.2,0
426.01,25.2,0
427.01,25.2,0
428.01,25.2,0
429.01,25.2,0
430.01,25.2,0
431.01,25.199,0
432.01,25.2,0
433.01,25.2,0
434.01,25.2,0
435.01,25.199,0
436.01,25.199,0
437.01,25.2,0
438.01,25.199,0
439.01,25.2,0
440.01,25.199,0
441.01,25.2,0
442.01,25.199,0
443.01,25.2,0
444.01,25.199,0
445.01,25.2,0
446.01,25.199,0
447.01,25.201,0
448.01,25.199,0
449.01,25.2,0
450.01,25.2,0
451.01,25.199,0
452.01,25.199,0
453.01,25.199,0
454.01,25.199,0
455.01,25.201,0
456.01,25.199,0
457.01,25.2,0
458.01,25.2,0
459.01,25.2,0
460.01,25.199,0
461.01,25.2,0
462.01,25.2,0
463.01,25.201,0
464.01,25.199,0
465.01,25.2,0
466.01,25.2,0
467.01,25.199,0
468.01,25.2,0
469.01,25.199,0
470.01,25.199,0
471.01,25.2,0
472.01,25.199,0
473.01,25.199,0
474.01,25.2,0
475.01,25.2,0
476.01,25.199,0
477.01,25.199,0
478.01,25.2,0
479.01,25.2,0
480.01,25.199,0
481.01,25.2,0
482.01,25.201,0
483.01,25.2,0
484.01,25.199,0
485.01,25.2,0
486.01,25.199,0
487.01,25.199,0
488.01,25.2,0
489.01,25.2,0
490.01,25.2,0
491.01,25.2,0
492.01,25.199,0
493.01,25.199,0
494.01,25.2,0
495.01,25.199,0
496.01,25.199,0
497.01,25.2,0
498.01,25.2,0
499.01,25.2,0
500.01,25.199,0
501.01,25.2,0
502.01,25.2,0
503.01,25.2,0
504.01,25.2,0
505.01,25.2,0
506.01,25.199,0
507.01,25.2,0
508.01,25.199,0
509.01,25.199,0
510.01,25.199,0
