Timestamp, power, temperature, voltage
301,1.79,18.95,4.0549
302,1.79,18.95,4.0557
303,1.79,18.95,4.0563
304,1.79,18.95,4.0568
305,1.79,18.95,4.0572
306,1.79,18.95,4.0575
307,1.79,18.95,4.0578
308,1.79,18.95,4.0579
309,1.79,18.95,4.0581
310,1.79,18.95,4.0582
311,1.79,18.95,4.0582
312,1.79,18.95,4.0583
313,1.79,18.95,4.0583
314,1.79,18.95,4.0583
315,1.79,18.95,4.0582
316,1.79,18.95,4.0582
317,1.79,18.95,4.0581
318,1.79,18.95,4.0581
319,1.79,18.95,4.058
320,1.79,18.95,4.0579
321,1.79,18.95,4.0578
322,1.79,18.95,4.0577
323,1.79,18.95,4.0576
324,1.79,18.95,4.0575
325,1.79,18.95,4.0574
326,1.79,18.95,4.0573
327,1.79,18.95,4.0572
328,1.79,18.95,4.057
329,1.79,18.95,4.0569
330,2.5,18.95,4.0568
331,2.5,18.95,4.053
332,2.5,18.95,4.05
333,2.5,18.95,4.0474
334,2.5,18.95,4.0452
335,2.5,18.95,4.0434
336,2.5,18.95,4.0418
337,2.5,18.95,4.0404
338,2.5,18.95,4.0392
339,2.5,18.95,4.0381
340,2.5,18.95,4.0372
341,2.5,18.95,4.0364
342,2.5,18.95,4.0357
343,2.5,18.95,4.0351
344,2.5,18.95,4.0346
345,2.5,18.95,4.0341
346,2.5,18.95,4.0336
347,2.5,18.95,4.0332
348,2.5,18.95,4.0328
349,2.5,18.95,4.0325
350,2.5,18.95,4.0321
351,2.5,18.95,4.0318
352,2.5,18.95,4.0315
353,2.5,18.95,4.0313
354,2.5,18.95,4.031
355,2.5,18.95,4.0307
356,2.5,18.95,4.0305
357,2.5,18.95,4.0302
358,2.5,18.95,4.03
359,2.5,18.95,4.0298
360,2.5,18.95,4.0295
361,2.5,18.95,4.0293
362,2.5,18.95,4.0291
363,2.5,18.95,4.0288
364,2.5,18.95,4.0286
365,2.5,18.95,4.0284
366,2.5,18.95,4.0282
367,2.5,18.95,4.028
368,2.5,18.95,4.0278
369,2.5,18.95,4.0275
370,2.5,18.95,4.0273
371,2.5,18.95,4.0271
372,2.5,18.95,4.0269
373,2.5,18.95,4.0267
374,2.5,18.95,4.0265
375,2.5,18.95,4.0263
376,2.5,18.95,4.0261
377,2.5,18.95,4.0259
378,2.5,18.95,4.0257
379,2.5,18.95,4.0254
380,2.5,18.95,4.0252
381,2.5,18.95,4.025
382,2.5,18.95,4.0248
383,2.5,18.95,4.0246
384,2.5,18.95,4.0244
385,2.5,18.95,4.0242
386,2.5,18.95,4.024
387,2.5,18.95,4.0238
388,2.5,18.95,4.0236
389,2.5,18.95,4.0234
390,4.82,18.95,4.0232
391,4.82,18.95,4.0108
392,4.82,18.95,4.0013
393,4.82,18.95,3.9929
394,4.82,18.95,3.9859
395,4.82,18.95,3.9799
396,4.82,18.95,3.9747
397,4.82,18.95,3.9703
398,4.82,18.95,3.9666
399,4.82,18.95,3.9633
400,4.82,18.95,3.9606
401,4.82,18.95,3.9581
402,4.82,18.95,3.956
403,4.82,18.95,3.9542
404,4.82,18.95,3.9526
405,4.82,18.95,3.9512
406,4.82,18.95,3.9499
407,4.82,18.95,3.9488
408,4.82,18.95,3.9478
409,4.82,18.95,3.9468
410,4.82,18.95,3.946
411,4.82,18.95,3.9452
412,4.82,18.95,3.9445
413,4.82,18.95,3.9438
414,4.82,18.95,3.9432
415,4.82,18.95,3.9426
416,4.82,18.95,3.9421
417,4.82,18.95,3.9415
418,4.82,18.95,3.941
419,4.82,18.95,3.9405
420,4.82,18.95,3.9401
421,4.82,18.95,3.9396
422,4.82,18.95,3.9391
423,4.82,18.95,3.9387
424,4.82,18.95,3.9383
425,4.82,18.95,3.9378
426,4.82,18.95,3.9374
427,4.82,18.95,3.937
428,4.82,18.95,3.9366
429,4.82,18.95,3.9362
430,4.82,18.95,3.9358
431,4.82,18.95,3.9354
432,4.82,18.95,3.935
433,4.82,18.95,3.9346
434,4.82,18.95,3.9342
435,4.82,18.95,3.9338
436,4.82,18.95,3.9335
437,4.82,18.95,3.9331
438,4.82,18.95,3.9327
439,4.82,18.95,3.9323
440,4.82,18.95,3.9319
441,4.82,18.95,3.9316
442,4.82,18.95,3.9312
443,4.82,18.95,3.9308
444,4.82,18.95,3.9304
445,4.82,18.95,3.9301
446,4.82,18.95,3.9297
447,4.82,18.95,3.9293
448,4.82,18.95,3.929
449,4.82,18.95,3.9286
450,4.82,18.95,3.9282
451,4.82,18.95,3.9279
452,4.82,18.95,3.9275
453,4.82,18.95,3.9271
454,4.82,18.95,3.9268
455,0.0001197,18.95,3.9264
456,0.0001197,18.95,3.9519
457,0.0001197,18.95,3.9713
458,0.0001197,18.95,3.9884
459,0.0001197,18.95,4.0023
460,0.0001197,18.95,4.0141
461,0.0001197,18.95,4.024
462,0.0001197,18.95,4.0323
463,0.0001197,18.95,4.0393
464,0.0001197,18.95,4.0452
465,0.0001197,18.95,4.0501
466,0.0001197,18.95,4.0543
467,0.0001197,18.95,4.0578
468,0.0001197,18.95,4.0608
469,0.0001197,18.95,4.0633
470,0.0001197,18.95,4.0654
471,0.0001197,18.95,4.0672
472,0.0001197,18.95,4.0688
473,0.0001197,18.95,4.0701
474,0.0001197,18.95,4.0713
475,0.0001197,18.95,4.0723
476,0.0001197,18.95,4.0731
477,0.0001197,18.95,4.0739
478,0.0001197,18.95,4.0745
479,0.0001197,18.95,4.0751
480,0.0001197,18.95,4.0756
481,0.0001197,18.95,4.076
482,0.0001197,18.95,4.0765
483,0.0001197,18.95,4.0768
484,0.0001197,18.95,4.0772
485,4.83,18.95,4.0775
486,4.83,18.95,4.0528
487,4.83,18.95,4.0338
488,4.83,18.95,4.017
489,4.83,18.95,4.0032
490,4.83,18.95,3.9913
491,4.83,18.95,3.9813
492,4.83,18.95,3.9728
493,4.83,18.95,3.9655
494,4.83,18.95,3.9594
495,4.83,18.95,3.9541
496,4.83,18.95,3.9497
497,4.83,18.95,3.9458
498,4.83,18.95,3.9425
499,4.83,18.95,3.9397
500,4.83,18.95,3.9372
501,4.83,18.95,3.9351
502,4.83,18.95,3.9332
503,4.83,18.95,3.9316
504,4.83,18.95,3.9301
505,4.83,18.95,3.9288
506,4.83,18.95,3.9277
507,4.83,18.95,3.9267
508,4.83,18.95,3.9257
509,4.83,18.95,3.9249
510,4.83,18.95,3.9241
511,4.83,18.95,3.9234
512,4.83,18.95,3.9227
513,4.83,18.95,3.9221
514,4.83,18.95,3.9215
515,4.83,18.95,3.921
516,4.83,18.95,3.9204
517,4.83,18.95,3.9199
518,4.83,18.95,3.9194
519,4.83,18.95,3.919
520,1.79,18.95,3.9185
521,1.79,18.95,3.9343
522,1.79,18.95,3.9464
523,1.79,18.95,3.9569
524,1.79,18.95,3.9655
525,1.79,18.95,3.9728
526,1.79,18.95,3.9789
527,1.79,18.95,3.984
528,1.79,18.95,3.9882
529,1.79,18.95,3.9918
530,1.79,18.95,3.9947
531,1.79,18.95,3.9972
532,1.79,18.95,3.9993
533,1.79,18.95,4.001
534,1.79,18.95,4.0024
535,1.79,18.95,4.0036
536,1.79,18.95,4.0045
537,1.79,18.95,4.0053
538,1.79,18.95,4.006
539,1.79,18.95,4.0065
540,1.79,18.95,4.007
541,1.79,18.95,4.0073
542,1.79,18.95,4.0076
543,1.79,18.95,4.0078
544,1.79,18.95,4.008
545,1.79,18.95,4.0081
546,1.79,18.95,4.0082
547,1.79,18.95,4.0082
548,1.79,18.95,4.0083
549,1.79,18.95,4.0083
550,1.79,18.95,4.0083
551,1.79,18.95,4.0083
552,1.79,18.95,4.0082
553,1.79,18.95,4.0082
554,1.79,18.95,4.0081
555,1.79,18.95,4.0081
556,1.79,18.95,4.008
557,1.79,18.95,4.0079
558,1.79,18.95,4.0078
559,1.79,18.95,4.0078
560,1.79,18.95,4.0077
561,1.79,18.95,4.0076
562,1.79,18.95,4.0075
563,1.79,18.95,4.0074
564,1.79,18.95,4.0073
565,2.5,18.95,4.0072
566,2.5,18.95,4.0034
567,2.5,18.95,4.0004
568,2.5,18.95,3.9978
569,2.5,18.95,3.9956
570,2.5,18.95,3.9937
571,2.5,18.95,3.9921
572,2.5,18.95,3.9907
573,2.5,18.95,3.9896
574,2.5,18.95,3.9885
575,2.5,18.95,3.9876
576,2.5,18.95,3.9869
577,2.5,18.95,3.9862
578,2.5,18.95,3.9856
579,2.5,18.95,3.985
580,2.5,18.95,3.9846
581,2.5,18.95,3.9841
582,2.5,18.95,3.9837
583,2.5,18.95,3.9834
584,2.5,18.95,3.983
585,2.5,18.95,3.9827
586,2.5,18.95,3.9824
587,2.5,18.95,3.9822
588,2.5,18.95,3.9819
589,2.5,18.95,3.9817
590,2.5,18.95,3.9814
591,2.5,18.95,3.9812
592,2.5,18.95,3.981
593,2.5,18.95,3.9807
594,2.5,18.95,3.9805
595,2.5,18.95,3.9803
596,2.5,18.95,3.9801
597,2.5,18.95,3.9799
598,2.5,18.95,3.9797
599,2.5,18.95,3.9795
600,2.5,18.95,3.9793
601,2.5,18.95,3.9791
602,2.5,18.95,3.9789
603,2.5,18.95,3.9787
604,2.5,18.95,3.9786
605,2.5,18.95,3.9784
606,2.5,18.95,3.9782
607,2.5,18.95,3.978
608,2.5,18.95,3.9778
609,2.5,18.95,3.9776
610,2.5,18.95,3.9774
611,2.5,18.95,3.9772
612,2.5,18.95,3.977
613,2.5,18.95,3.9769
614,2.5,18.95,3.9767
615,2.5,18.95,3.9765
616,2.5,18.95,3.9763
617,2.5,18.95,3.9761
618,2.5,18.95,3.9759
619,2.5,18.95,3.9757
620,2.5,18.95,3.9756
621,2.5,18.95,3.9754
622,2.5,18.95,3.9752
623,2.5,18.95,3.975
